0.907,0.623
0.904,0.624
0.902,0.624
0.9,0.623
0.897,0.621
0.895,0.619
0.892,0.617
0.89,0.615
0.888,0.613
0.885,0.611
0.883,0.609
0.881,0.608
0.878,0.606
0.876,0.604
0.874,0.602
0.871,0.601
0.869,0.599
0.867,0.598
0.864,0.596
0.862,0.595
0.86,0.593
0.858,0.592
0.855,0.59
0.853,0.589
0.851,0.588
0.849,0.586
0.846,0.585
0.844,0.584
0.842,0.582
0.84,0.581
0.837,0.58
0.835,0.579
0.833,0.578
0.831,0.577
0.829,0.575
0.826,0.574
0.824,0.573
0.822,0.572
0.82,0.571
0.818,0.57
0.816,0.569
0.813,0.568
0.811,0.567
0.809,0.566
0.807,0.565
0.805,0.564
0.803,0.563
0.801,0.562
0.798,0.561
0.796,0.561
0.794,0.56
0.792,0.559
0.79,0.558
0.788,0.557
0.786,0.556
0.784,0.555
0.782,0.555
0.78,0.554
0.777,0.553
0.775,0.552
0.773,0.551
0.771,0.551
0.769,0.55
0.767,0.549
0.765,0.548
0.763,0.548
0.761,0.547
0.759,0.546
0.757,0.545
0.755,0.545
0.753,0.544
0.751,0.543
0.749,0.543
0.747,0.542
0.745,0.541
0.743,0.541
0.741,0.54
0.739,0.539
0.737,0.539
0.735,0.538
0.733,0.537
0.731,0.537
0.729,0.536
0.727,0.535
0.725,0.535
0.723,0.534
0.721,0.534
0.719,0.533
0.717,0.532
0.715,0.532
0.713,0.531
0.711,0.531
0.709,0.53
0.707,0.53
0.705,0.529
0.703,0.528
0.701,0.528
0.699,0.527
0.697,0.527
0.695,0.526
0.693,0.526
0.692,0.525
0.69,0.525
0.688,0.524
0.686,0.524
0.684,0.523
0.682,0.523
0.68,0.522
0.678,0.522
0.676,0.521
0.674,0.521
0.672,0.52
0.671,0.52
0.669,0.519
0.667,0.519
0.665,0.518
0.663,0.518
0.661,0.517
0.659,0.517
0.657,0.516
0.655,0.516
0.654,0.515
0.652,0.515
0.65,0.514
0.648,0.514
0.646,0.513
0.644,0.513
0.642,0.513
0.64,0.512
0.638,0.512
0.637,0.511
0.635,0.511
0.633,0.51
0.631,0.51
0.629,0.51
0.627,0.509
0.625,0.509
0.624,0.508
0.622,0.508
0.62,0.508
0.618,0.507
0.616,0.507
0.614,0.506
0.613,0.506
0.611,0.506
0.609,0.505
0.607,0.505
0.605,0.504
0.603,0.504
0.602,0.504
0.6,0.503
0.598,0.503
0.596,0.502
0.594,0.502
0.592,0.502
0.591,0.501
0.589,0.501
0.587,0.501
0.585,0.5
0.583,0.5
0.582,0.5
0.58,0.499
0.578,0.499
0.576,0.498
0.574,0.498
0.573,0.498
0.571,0.497
0.569,0.497
0.567,0.497
0.565,0.496
0.564,0.496
0.562,0.496
0.56,0.495
0.558,0.495
0.556,0.495
0.555,0.494
0.553,0.494
0.551,0.494
0.549,0.493
0.547,0.493
0.546,0.493
0.544,0.492
0.542,0.492
0.54,0.492
0.538,0.491
0.537,0.491
0.535,0.491
0.533,0.491
0.531,0.49
0.53,0.49
0.528,0.49
0.526,0.489
0.524,0.489
0.523,0.489
0.521,0.488
0.519,0.488
0.517,0.488
0.516,0.488
0.514,0.487
0.512,0.487
0.51,0.487
0.509,0.486
0.507,0.486
0.505,0.486
0.503,0.486
0.502,0.485
0.5,0.485
0.498,0.485
0.496,0.485
0.495,0.484
0.493,0.484
0.491,0.484
0.489,0.483
0.488,0.483
0.486,0.483
0.484,0.483
0.482,0.482
0.481,0.482
0.479,0.482
0.477,0.482
0.475,0.481
0.474,0.481
0.472,0.481
0.47,0.481
0.469,0.48
0.467,0.48
0.465,0.48
0.463,0.48
0.462,0.479
0.46,0.479
0.458,0.479
0.456,0.479
0.455,0.478
0.453,0.478
0.451,0.478
0.45,0.478
0.448,0.477
0.446,0.477
0.444,0.477
0.443,0.477
0.441,0.476
0.439,0.476
0.437,0.476
0.436,0.476
0.434,0.476
0.432,0.475
0.431,0.475
0.429,0.475
0.427,0.475
0.426,0.474
0.424,0.474
0.422,0.474
0.42,0.474
0.419,0.474
0.417,0.473
0.415,0.473
0.414,0.473
0.412,0.473
0.41,0.473
0.409,0.472
0.407,0.472
0.405,0.472
0.403,0.472
0.402,0.471
0.4,0.471
0.398,0.471
0.397,0.471
0.395,0.471
0.393,0.47
0.392,0.47
0.39,0.47
0.388,0.47
0.386,0.47
0.385,0.47
0.383,0.47
0.381,0.47
0.38,0.47
0.378,0.47
0.376,0.47
0.375,0.47
0.373,0.47
0.371,0.47
0.37,0.47
0.368,0.47
0.366,0.47
0.365,0.47
0.363,0.47
0.361,0.47
0.36,0.47
0.358,0.47
0.356,0.47
0.354,0.47
0.353,0.47
0.351,0.47
0.349,0.47
0.348,0.47
0.346,0.47
0.344,0.47
0.343,0.471
0.341,0.471
0.339,0.471
0.338,0.471
0.336,0.471
0.334,0.471
0.333,0.471
0.331,0.471
0.329,0.471
0.328,0.471
0.326,0.471
0.324,0.471
0.323,0.471
0.321,0.471
0.319,0.471
0.317,0.471
0.316,0.471
0.314,0.471
0.313,0.471
0.311,0.472
0.309,0.472
0.308,0.472
0.306,0.472
0.304,0.472
0.302,0.472
0.301,0.472
0.299,0.472
0.297,0.472
0.296,0.472
0.294,0.472
0.292,0.472
0.291,0.473
0.289,0.473
0.288,0.473
0.286,0.473
0.284,0.473
0.282,0.473
0.281,0.473
0.279,0.473
0.278,0.473
0.276,0.474
0.274,0.474
0.273,0.474
0.271,0.474
0.269,0.474
0.268,0.474
0.266,0.474
0.264,0.474
0.263,0.475
0.261,0.475
0.259,0.475
0.258,0.475
0.256,0.475
0.255,0.475
0.253,0.475
0.251,0.476
0.25,0.476
0.248,0.476
0.246,0.476
0.245,0.476
0.243,0.476
0.241,0.477
0.24,0.477
0.238,0.477
0.236,0.477
0.235,0.477
0.233,0.478
0.232,0.478
0.23,0.478
0.228,0.478
0.227,0.478
0.225,0.479
0.223,0.479
0.222,0.479
0.22,0.479
0.219,0.479
0.217,0.48
0.215,0.48
0.214,0.48
0.212,0.48
0.211,0.481
0.209,0.481
0.207,0.481
0.205,0.481
0.204,0.482
0.202,0.482
0.2,0.482
0.199,0.482
0.197,0.483
0.196,0.483
0.194,0.483
0.192,0.484
0.191,0.484
0.189,0.484
0.188,0.485
0.186,0.485
0.184,0.485
0.182,0.486
0.181,0.486
0.179,0.486
0.178,0.486
0.176,0.487
0.175,0.487
0.173,0.487
0.171,0.488
0.17,0.488
0.168,0.489
0.167,0.489
0.165,0.489
0.163,0.49
0.162,0.49
0.16,0.49
0.159,0.491
0.157,0.491
0.155,0.492
0.154,0.492
0.152,0.493
0.15,0.493
0.149,0.493
0.147,0.494
0.146,0.494
0.144,0.495
0.143,0.495
0.141,0.496
0.14,0.496
0.138,0.497
0.137,0.497
0.135,0.497
0.134,0.498
0.132,0.498
0.13,0.499
0.129,0.5
0.127,0.5
0.126,0.501
0.124,0.501
0.123,0.502
0.121,0.502
0.12,0.503
0.118,0.503
0.117,0.504
0.115,0.505
0.114,0.505
0.112,0.506
0.111,0.507
0.109,0.508
0.107,0.508
0.106,0.509
0.104,0.51
0.103,0.511
0.101,0.511
0.1,0.512
0.098,0.513
0.097,0.514
0.095,0.515
0.094,0.515
0.092,0.516
0.091,0.517
0.089,0.518
0.088,0.519
0.087,0.52
0.085,0.52
0.084,0.521
0.082,0.523
0.081,0.524
0.079,0.525
0.078,0.526
0.076,0.527
0.075,0.528
0.074,0.529
0.073,0.529
0.072,0.53
0.07,0.532
0.069,0.533
0.067,0.534
0.066,0.536
0.065,0.537
0.064,0.537
0.063,0.538
0.061,0.54
0.06,0.541
0.059,0.542
0.058,0.544
0.057,0.545
0.056,0.546
0.055,0.547
0.054,0.548
0.053,0.549
0.052,0.551
0.051,0.552
0.05,0.553
0.05,0.554
0.049,0.554
0.048,0.555
0.047,0.557
0.047,0.557
0.046,0.558
0.046,0.558
0.045,0.56
0.044,0.561
0.044,0.562
0.043,0.563
0.043,0.564
0.043,0.564
0.042,0.566
0.042,0.565
